EA_ID,Rtn_Type,Site_Name,Parameter,Unit,CAS,Site_Name,Mon_Point,Smpl_By,Mon_Date,Value,Smpl_Ref,Comments
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG040GM,Enitial,15-04-2015T11:40:00,-0.19,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG041GM,Enitial,15-04-2015T11:38:00,1014,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG041GM,Enitial,15-04-2015T11:38:00,12.6,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG041GM,Enitial,15-04-2015T11:38:00,5.1,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG041GM,Enitial,15-04-2015T11:38:00,15.4,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG041GM,Enitial,15-04-2015T11:38:00,-0.16,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG042GM,Enitial,15-04-2015T11:36:00,1014,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG042GM,Enitial,15-04-2015T11:36:00,3.5,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG042GM,Enitial,15-04-2015T11:36:00,0,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG042GM,Enitial,15-04-2015T11:36:00,17,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG042GM,Enitial,15-04-2015T11:36:00,-0.13,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG43bGM,Enitial,15-04-2015T11:34:00,1014,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG43bGM,Enitial,15-04-2015T11:34:00,0,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG43bGM,Enitial,15-04-2015T11:34:00,0,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG43bGM,Enitial,15-04-2015T11:34:00,20.6,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG43bGM,Enitial,15-04-2015T11:34:00,-0.17,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG43aGM,Enitial,15-04-2015T11:33:00,1014,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG43aGM,Enitial,15-04-2015T11:33:00,0.1,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG43aGM,Enitial,15-04-2015T11:33:00,0,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG43aGM,Enitial,15-04-2015T11:33:00,20.4,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG43aGM,Enitial,15-04-2015T11:33:00,3.19,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG044GM,Enitial,15-04-2015T11:31:00,1014,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG044GM,Enitial,15-04-2015T11:31:00,11,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG044GM,Enitial,15-04-2015T11:31:00,0.5,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG044GM,Enitial,15-04-2015T11:31:00,16.9,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG044GM,Enitial,15-04-2015T11:31:00,0,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG045GM,Enitial,15-04-2015T11:29:00,1014,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG045GM,Enitial,15-04-2015T11:29:00,0.3,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG045GM,Enitial,15-04-2015T11:29:00,0,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG045GM,Enitial,15-04-2015T11:29:00,20.2,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG045GM,Enitial,15-04-2015T11:29:00,1.57,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG046GM,Enitial,15-04-2015T11:26:00,1013,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG046GM,Enitial,15-04-2015T11:26:00,0.1,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG046GM,Enitial,15-04-2015T11:26:00,0,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG046GM,Enitial,15-04-2015T11:26:00,20.6,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG046GM,Enitial,15-04-2015T11:26:00,1.8,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG047GM,Enitial,15-04-2015T11:25:00,1013,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG047GM,Enitial,15-04-2015T11:25:00,0,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG047GM,Enitial,15-04-2015T11:25:00,0,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG047GM,Enitial,15-04-2015T11:25:00,20.5,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG047GM,Enitial,15-04-2015T11:25:00,-0.07,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG001GM,Enitial,15-04-2015T11:18:00,1014,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG001GM,Enitial,15-04-2015T11:18:00,2.1,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG001GM,Enitial,15-04-2015T11:18:00,0,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG001GM,Enitial,15-04-2015T11:18:00,18.6,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG001GM,Enitial,15-04-2015T11:18:00,-0.19,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG002GM,Enitial,15-04-2015T11:16:00,1014,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG002GM,Enitial,15-04-2015T11:16:00,0.2,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG002GM,Enitial,15-04-2015T11:16:00,0,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG002GM,Enitial,15-04-2015T11:16:00,19.9,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG002GM,Enitial,15-04-2015T11:16:00,0.84,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG003GM,Enitial,15-04-2015T11:13:00,1014,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG003GM,Enitial,15-04-2015T11:13:00,0.2,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG003GM,Enitial,15-04-2015T11:13:00,0,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG003GM,Enitial,15-04-2015T11:13:00,19.9,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG003GM,Enitial,15-04-2015T11:13:00,2.02,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG004WM,Enitial,15-04-2015T11:11:00,1014,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG004WM,Enitial,15-04-2015T11:11:00,2.3,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG004WM,Enitial,15-04-2015T11:11:00,0,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG004WM,Enitial,15-04-2015T11:11:00,18.9,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG004WM,Enitial,15-04-2015T11:11:00,0.8,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG005WM,Enitial,15-04-2015T11:09:00,1014,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG005WM,Enitial,15-04-2015T11:09:00,0,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG005WM,Enitial,15-04-2015T11:09:00,0,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG005WM,Enitial,15-04-2015T11:09:00,19.9,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG005WM,Enitial,15-04-2015T11:09:00,0,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG006WM,Enitial,15-04-2015T11:07:00,1014,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG006WM,Enitial,15-04-2015T11:07:00,0.1,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG006WM,Enitial,15-04-2015T11:07:00,0,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG006WM,Enitial,15-04-2015T11:07:00,19.9,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG006WM,Enitial,15-04-2015T11:07:00,0.03,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG007WM,Enitial,15-04-2015T11:04:00,1014,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG007WM,Enitial,15-04-2015T11:04:00,0.9,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG007WM,Enitial,15-04-2015T11:04:00,0,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG007WM,Enitial,15-04-2015T11:04:00,19.4,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG007WM,Enitial,15-04-2015T11:04:00,0.07,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG008WM,Enitial,15-04-2015T11:02:00,1014,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG008WM,Enitial,15-04-2015T11:02:00,0.1,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG008WM,Enitial,15-04-2015T11:02:00,0,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG008WM,Enitial,15-04-2015T11:02:00,20,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG008WM,Enitial,15-04-2015T11:02:00,0.07,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG010WM,Enitial,15-04-2015T10:57:00,1014,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG010WM,Enitial,15-04-2015T10:57:00,0.1,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG010WM,Enitial,15-04-2015T10:57:00,0,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG010WM,Enitial,15-04-2015T10:57:00,19.9,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG010WM,Enitial,15-04-2015T10:57:00,0.12,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG011WM,Enitial,15-04-2015T10:54:00,1015,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG011WM,Enitial,15-04-2015T10:54:00,0,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG011WM,Enitial,15-04-2015T10:54:00,0,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG011WM,Enitial,15-04-2015T10:54:00,19.8,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG011WM,Enitial,15-04-2015T10:54:00,0.16,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG012WM,Enitial,15-04-2015T10:52:00,1016,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG012WM,Enitial,15-04-2015T10:52:00,0.1,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG012WM,Enitial,15-04-2015T10:52:00,0,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG012WM,Enitial,15-04-2015T10:52:00,19.7,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG012WM,Enitial,15-04-2015T10:52:00,-36.02,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG013WM,Enitial,15-04-2015T10:48:00,1015,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG013WM,Enitial,15-04-2015T10:48:00,0.2,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG013WM,Enitial,15-04-2015T10:48:00,0,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG013WM,Enitial,15-04-2015T10:48:00,19.5,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG013WM,Enitial,15-04-2015T10:48:00,-0.17,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG014WM,Enitial,15-04-2015T10:46:00,1015,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG014WM,Enitial,15-04-2015T10:46:00,0.4,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG014WM,Enitial,15-04-2015T10:46:00,0,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG014WM,Enitial,15-04-2015T10:46:00,19.5,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG014WM,Enitial,15-04-2015T10:46:00,3.33,,
BK9377IZ,EPR/IED Leachate level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB1,Enitial,15-04-2015T10:24:00,28.42,,
BK9377IZ,EPR/IED Leachate level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB1,Enitial,15-04-2015T10:24:00,1.3,,
BK9377IZ,EPR/IED Leachate quality return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB1,Enitial,15-04-2015T10:24:00,32.3,,
BK9377IZ,EPR/IED Leachate level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB1,Enitial,15-04-2015T10:24:00,49.78,,
BK9377IZ,EPR/IED Leachate level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB4,Enitial,15-04-2015T10:10:00,28.44,,
BK9377IZ,EPR/IED Leachate level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB4,Enitial,15-04-2015T10:10:00,0.96,,
BK9377IZ,EPR/IED Leachate quality return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB4,Enitial,15-04-2015T10:10:00,0.0001,,No flow / discharge through sampling point
BK9377IZ,EPR/IED Leachate level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB4,Enitial,15-04-2015T10:10:00,44.34,,
BK9377IZ,EPR/IED Leachate level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB3,Enitial,15-04-2015T10:04:00,28.97,,
BK9377IZ,EPR/IED Leachate level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB3,Enitial,15-04-2015T10:04:00,1.38,,
BK9377IZ,EPR/IED Leachate quality return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB3,Enitial,15-04-2015T10:04:00,0.0001,,No flow / discharge through sampling point
BK9377IZ,EPR/IED Leachate level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB3,Enitial,15-04-2015T10:04:00,44.72,,
BK9377IZ,EPR/IED Leachate level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB2,Enitial,15-04-2015T09:51:00,28.65,,
BK9377IZ,EPR/IED Leachate level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB2,Enitial,15-04-2015T09:51:00,1.51,,
BK9377IZ,EPR/IED Leachate quality return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB2,Enitial,15-04-2015T09:51:00,26.7,,
BK9377IZ,EPR/IED Leachate level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB2,Enitial,15-04-2015T09:51:00,45.08,,
BK9377IZ,EPR/IED Leachate quality return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB1,ESG,14-04-2015T00:00:00,6750,EX1586171,
BK9377IZ,EPR/IED Leachate quality return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB2,ESG,14-04-2015T00:00:00,9290,EX1586172,
BK9377IZ,EPR/IED Leachate quality return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB1,ESG,14-04-2015T00:00:00,999,EX1586171,
BK9377IZ,EPR/IED Leachate quality return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB2,ESG,14-04-2015T00:00:00,1410,EX1586172,
BK9377IZ,EPR/IED Leachate quality return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB1,ESG,14-04-2015T00:00:00,108,EX1586171,
BK9377IZ,EPR/IED Leachate quality return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB2,ESG,14-04-2015T00:00:00,167,EX1586172,
BK9377IZ,EPR/IED Leachate quality return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB1,ESG,14-04-2015T00:00:00,76,EX1586171,
BK9377IZ,EPR/IED Leachate quality return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB2,ESG,14-04-2015T00:00:00,103,EX1586172,
BK9377IZ,EPR/IED Leachate quality return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB1,ESG,14-04-2015T00:00:00,0.5,EX1586171,
BK9377IZ,EPR/IED Leachate quality return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB2,ESG,14-04-2015T00:00:00,0.7,EX1586172,
BK9377IZ,EPR/IED Leachate quality return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB1,ESG,14-04-2015T00:00:00,1050,EX1586171,
BK9377IZ,EPR/IED Leachate quality return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB2,ESG,14-04-2015T00:00:00,1470,EX1586172,
BK9377IZ,EPR/IED Leachate quality return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB1,ESG,14-04-2015T00:00:00,2575,EX1586171,
BK9377IZ,EPR/IED Leachate quality return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB2,ESG,14-04-2015T00:00:00,5050,EX1586172,
BK9377IZ,EPR/IED Leachate quality return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB1,ESG,14-04-2015T00:00:00,12700,EX1586171,
BK9377IZ,EPR/IED Leachate quality return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB2,ESG,14-04-2015T00:00:00,17200,EX1586172,
BK9377IZ,EPR/IED Leachate quality return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB1,ESG,14-04-2015T00:00:00,461,EX1586171,
BK9377IZ,EPR/IED Leachate quality return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB2,ESG,14-04-2015T00:00:00,1113,EX1586172,
BK9377IZ,EPR/IED Leachate quality return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB1,ESG,14-04-2015T00:00:00,50,EX1586171,
BK9377IZ,EPR/IED Leachate quality return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB2,ESG,14-04-2015T00:00:00,17,EX1586172,
BK9377IZ,EPR/IED Leachate quality return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB1,ESG,14-04-2015T00:00:00,6,EX1586171,
BK9377IZ,EPR/IED Leachate quality return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB2,ESG,14-04-2015T00:00:00,62,EX1586172,
BK9377IZ,EPR/IED Leachate quality return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB1,ESG,14-04-2015T00:00:00,1.48,EX1586171,
