EA_ID,Rtn_Type,Site_Name,Parameter,Unit,Mon_Point,Mon_Date,Value
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG013WM,17-07-2015T00:00:00,110
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG015WM,16-07-2015T00:00:00,0.0002
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG016WM,16-07-2015T00:00:00,0.0002
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG006WM,16-07-2015T00:00:00,0.2
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG008WM,16-07-2015T00:00:00,0.02
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG015WM,16-07-2015T00:00:00,0.04
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG016WM,16-07-2015T00:00:00,0.02
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG LGN 1,16-07-2015T00:00:00,0.1
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG LGN 2,16-07-2015T00:00:00,0.07
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG SW Dis 3,16-07-2015T00:00:00,0.15
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGPIDDS,16-07-2015T00:00:00,0.06
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG015WM,16-07-2015T00:00:00,<2.0
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG016WM,16-07-2015T00:00:00,<2.0
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG SW Dis 3,16-07-2015T00:00:00,<2.0
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG015WM,16-07-2015T00:00:00,4
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG016WM,16-07-2015T00:00:00,3
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG006WM,16-07-2015T00:00:00,0.8
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG008WM,16-07-2015T00:00:00,<0.1
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG006WM,16-07-2015T00:00:00,15
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG008WM,16-07-2015T00:00:00,69
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG015WM,16-07-2015T00:00:00,27
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG016WM,16-07-2015T00:00:00,24
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG LGN 1,16-07-2015T00:00:00,33
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG LGN 2,16-07-2015T00:00:00,32
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG SW Dis 3,16-07-2015T00:00:00,20
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG012WM,13-10-2015T00:00:00,13.3
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG008WM,16-07-2015T00:00:00,<0.1
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG006WM,16-07-2015T00:00:00,15
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG008WM,16-07-2015T00:00:00,69
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG015WM,16-07-2015T00:00:00,27
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG016WM,16-07-2015T00:00:00,24
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG LGN 1,16-07-2015T00:00:00,33
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG LGN 2,16-07-2015T00:00:00,32
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG SW Dis 3,16-07-2015T00:00:00,20
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG012WM,13-10-2015T00:00:00,13.3
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG SW Dis 3,16-07-2015T00:00:00,20
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG012WM,13-10-2015T00:00:00,13.3
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG008WM,16-07-2015T00:00:00,<0.1
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG006WM,16-07-2015T00:00:00,15
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG008WM,16-07-2015T00:00:00,69
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG015WM,16-07-2015T00:00:00,27
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG011WM,17-07-2015T00:00:00,2.6
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG012WM,17-07-2015T00:00:00,1.6
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG013WM,17-07-2015T00:00:00,5.1
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG010WM,17-07-2015T00:00:00,<5
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG011WM,17-07-2015T00:00:00,<5
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG012WM,17-07-2015T00:00:00,<5
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG013WM,17-07-2015T00:00:00,<5
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG010WM,17-07-2015T00:00:00,<0.2
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG011WM,17-07-2015T00:00:00,<0.2
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG012WM,17-07-2015T00:00:00,<0.2
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG013WM,17-07-2015T00:00:00,<0.2
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG010WM,17-07-2015T00:00:00,<15.00
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG010WM,17-07-2015T00:00:00,<15
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG011WM,17-07-2015T00:00:00,<15.00
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG011WM,17-07-2015T00:00:00,<15
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG012WM,17-07-2015T00:00:00,<15.00
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG012WM,17-07-2015T00:00:00,<15
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG013WM,17-07-2015T00:00:00,<15.00
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG013WM,17-07-2015T00:00:00,<15
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGPIDUS,17-07-2015T00:00:00,<5
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG010WM,17-07-2015T00:00:00,<0.1
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG011WM,17-07-2015T00:00:00,0.5
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG012WM,17-07-2015T00:00:00,<0.1
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG013WM,17-07-2015T00:00:00,0.8
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG010WM,17-07-2015T00:00:00,1
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG011WM,17-07-2015T00:00:00,12
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG012WM,17-07-2015T00:00:00,2
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG013WM,17-07-2015T00:00:00,8
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG010WM,17-07-2015T00:00:00,<1
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG011WM,17-07-2015T00:00:00,3
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG012WM,17-07-2015T00:00:00,1
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG013WM,17-07-2015T00:00:00,<1
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG010WM,17-07-2015T00:00:00,0.67
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG011WM,17-07-2015T00:00:00,51.4
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG012WM,17-07-2015T00:00:00,1.91
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG013WM,17-07-2015T00:00:00,4.06
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG010WM,17-07-2015T00:00:00,17
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG011WM,17-07-2015T00:00:00,36
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG012WM,17-07-2015T00:00:00,36
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG013WM,17-07-2015T00:00:00,50
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG010WM,17-07-2015T00:00:00,<0.01
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG011WM,17-07-2015T00:00:00,<0.01
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG012WM,17-07-2015T00:00:00,<0.01
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG013WM,17-07-2015T00:00:00,<0.01
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG010WM,17-07-2015T00:00:00,<0.2
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG011WM,17-07-2015T00:00:00,<0.2
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG012WM,17-07-2015T00:00:00,<0.2
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG013WM,17-07-2015T00:00:00,<0.2
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG010WM,17-07-2015T00:00:00,<1
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG011WM,17-07-2015T00:00:00,<1
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG012WM,17-07-2015T00:00:00,<1
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG013WM,17-07-2015T00:00:00,4
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG010WM,17-07-2015T00:00:00,<0.01
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG011WM,17-07-2015T00:00:00,0.03
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG012WM,17-07-2015T00:00:00,<0.01
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG013WM,17-07-2015T00:00:00,<0.01
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG010WM,17-07-2015T00:00:00,57
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG011WM,17-07-2015T00:00:00,225
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG012WM,17-07-2015T00:00:00,108
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG013WM,17-07-2015T00:00:00,110
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG015WM,16-07-2015T00:00:00,0.0002
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG016WM,16-07-2015T00:00:00,0.0002
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG006WM,16-07-2015T00:00:00,0.2
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG008WM,16-07-2015T00:00:00,0.02
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG015WM,16-07-2015T00:00:00,0.04
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG016WM,16-07-2015T00:00:00,0.02
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG LGN 1,16-07-2015T00:00:00,0.1
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG LGN 2,16-07-2015T00:00:00,0.07
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG SW Dis 3,16-07-2015T00:00:00,0.15
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGPIDDS,16-07-2015T00:00:00,0.06
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG015WM,16-07-2015T00:00:00,<2.0
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG016WM,16-07-2015T00:00:00,<2.0
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG SW Dis 3,16-07-2015T00:00:00,<2.0
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG015WM,16-07-2015T00:00:00,4
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG016WM,16-07-2015T00:00:00,3
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG006WM,16-07-2015T00:00:00,0.8
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG008WM,16-07-2015T00:00:00,<0.1
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG006WM,16-07-2015T00:00:00,15
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG008WM,16-07-2015T00:00:00,69
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG015WM,16-07-2015T00:00:00,27
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG016WM,16-07-2015T00:00:00,24
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG LGN 1,16-07-2015T00:00:00,33
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG LGN 2,16-07-2015T00:00:00,32
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG SW Dis 3,16-07-2015T00:00:00,20
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG012WM,13-10-2015T00:00:00,13.3
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG008WM,16-07-2015T00:00:00,<0.1
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG006WM,16-07-2015T00:00:00,15
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG008WM,16-07-2015T00:00:00,69
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG015WM,16-07-2015T00:00:00,27
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG016WM,16-07-2015T00:00:00,24
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG LGN 1,16-07-2015T00:00:00,33
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG LGN 2,16-07-2015T00:00:00,32
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG SW Dis 3,16-07-2015T00:00:00,20
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG012WM,13-10-2015T00:00:00,13.3
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG SW Dis 3,16-07-2015T00:00:00,20
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG012WM,13-10-2015T00:00:00,13.3
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG008WM,16-07-2015T00:00:00,<0.1
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG006WM,16-07-2015T00:00:00,15
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG008WM,16-07-2015T00:00:00,69
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG015WM,16-07-2015T00:00:00,27
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG011WM,17-07-2015T00:00:00,2.6
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG012WM,17-07-2015T00:00:00,1.6
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG013WM,17-07-2015T00:00:00,5.1
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG010WM,17-07-2015T00:00:00,<5
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG011WM,17-07-2015T00:00:00,<5
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG012WM,17-07-2015T00:00:00,<5
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG013WM,17-07-2015T00:00:00,<5
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG010WM,17-07-2015T00:00:00,<0.2
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG011WM,17-07-2015T00:00:00,<0.2
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG012WM,17-07-2015T00:00:00,<0.2
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG013WM,17-07-2015T00:00:00,<0.2
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG010WM,17-07-2015T00:00:00,<15.00
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG010WM,17-07-2015T00:00:00,<15
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG011WM,17-07-2015T00:00:00,<15.00
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG011WM,17-07-2015T00:00:00,<15
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG012WM,17-07-2015T00:00:00,<15.00
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG012WM,17-07-2015T00:00:00,<15
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG013WM,17-07-2015T00:00:00,<15.00
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG013WM,17-07-2015T00:00:00,<15
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGPIDUS,17-07-2015T00:00:00,<5
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG010WM,17-07-2015T00:00:00,<0.1
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG011WM,17-07-2015T00:00:00,0.5
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG012WM,17-07-2015T00:00:00,<0.1
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG013WM,17-07-2015T00:00:00,0.8
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG010WM,17-07-2015T00:00:00,1
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG011WM,17-07-2015T00:00:00,12
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG012WM,17-07-2015T00:00:00,2
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG013WM,17-07-2015T00:00:00,8
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG010WM,17-07-2015T00:00:00,<1
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG011WM,17-07-2015T00:00:00,3
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG012WM,17-07-2015T00:00:00,1
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG013WM,17-07-2015T00:00:00,<1
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG010WM,17-07-2015T00:00:00,0.67
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG011WM,17-07-2015T00:00:00,51.4
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG012WM,17-07-2015T00:00:00,1.91
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG013WM,17-07-2015T00:00:00,4.06
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG010WM,17-07-2015T00:00:00,17
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG011WM,17-07-2015T00:00:00,36
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG012WM,17-07-2015T00:00:00,36
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG013WM,17-07-2015T00:00:00,50
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG010WM,17-07-2015T00:00:00,<0.01
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG011WM,17-07-2015T00:00:00,<0.01
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG012WM,17-07-2015T00:00:00,<0.01
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG013WM,17-07-2015T00:00:00,<0.01
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG010WM,17-07-2015T00:00:00,<0.2
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG011WM,17-07-2015T00:00:00,<0.2
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG012WM,17-07-2015T00:00:00,<0.2
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG013WM,17-07-2015T00:00:00,<0.2
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG010WM,17-07-2015T00:00:00,<1
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG011WM,17-07-2015T00:00:00,<1
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG012WM,17-07-2015T00:00:00,<1
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG013WM,17-07-2015T00:00:00,4
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG010WM,17-07-2015T00:00:00,<0.01
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG011WM,17-07-2015T00:00:00,0.03
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG012WM,17-07-2015T00:00:00,<0.01
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG013WM,17-07-2015T00:00:00,<0.01
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG010WM,17-07-2015T00:00:00,57
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG011WM,17-07-2015T00:00:00,225
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG012WM,17-07-2015T00:00:00,108
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG013WM,17-07-2015T00:00:00,110
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG015WM,16-07-2015T00:00:00,0.0002
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG016WM,16-07-2015T00:00:00,0.0002
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG006WM,16-07-2015T00:00:00,0.2
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG008WM,16-07-2015T00:00:00,0.02
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG015WM,16-07-2015T00:00:00,0.04
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG016WM,16-07-2015T00:00:00,0.02
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG LGN 1,16-07-2015T00:00:00,0.1
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG LGN 2,16-07-2015T00:00:00,0.07
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG SW Dis 3,16-07-2015T00:00:00,0.15
