EA_ID,Rtn_Type,Mon_Point,Mon_Date,Parameter,Value,Unit
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"Phenol, 4-(1-methylpropyl)-",,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Phenol-D6,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Phenolic compounds,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Phenol Index,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"Phenol, m-tert-butyl",,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Phenols,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Phenols - 8 speciated,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"Phenols, monohydric",,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Phenols Monohydric,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"Phenols, non-para, total",,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Phenols - phenol and simple substituted - as C,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Phenols - Substituted,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Phenols - total as C,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Phenoxyacetic acid,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Phenoxy acids,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Phenyl acetate,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Phenylamine,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Phenyl glycidyl ether,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Phenylhydrazine,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,pH (Field),,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Phosalone,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Phosgene,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Phosphamidon,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Phosphate,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Phosphine,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Phosphorus,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Phosphorus 32,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Phosphorus 33,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Phosphorus - as total P,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Phosphorus oxychloride,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Phosphorus pentachloride,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Phosphorus pentoxide,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Phosphorus trichloride,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Phthalates,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Phthalic Anhydride,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Picloram,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Picrite,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Pinene,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"Pinene, alpha",,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Pinene Alpha,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Piperazine,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Piperazine dihydrochloride,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Piperidine,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Pirimicarb,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Pirimiphos-ethyl,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Pirimiphos-methyl,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,p-isopropyltoluene,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Plaster of Paris,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Plate Count,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Platinum,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Platinum tetrachloride,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Plutonium,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Plutonium-238,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Plutonium-239,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Plutonium-239+240,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Plutonium 241,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Plutonium-241,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Plutonium-242,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Plutonium Alpha,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Plutonium (Alpha),,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,PO3 (as P),,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Poisonous substances,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Polonium-210,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Polychlorinated biphenyls (PCBs) - as WHO TEQ,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Polyvinyl chloride,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Portland Cement,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,potable water use,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Potassium,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Potassium-40,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Potassium acetate,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Potassium arsenite,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Potassium cyanide,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Potassium hexafluorosilicate,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Potassium hydroxide,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Potassium metasulphite,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Potassium oxide,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Potassium sulphide,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Power Generated,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Precipitation,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Pressure,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,primary electricity use,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Pristane/Phytane Ratio,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,PRO C4-C10,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,PRO C4-C13,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Prochloraz,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Prometon,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Prometryn,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Prop-2-yn-1-ol,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Propachlor,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Propan-1-ol,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Propan-2-ol,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Propane,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"Propane-1,2-diol",,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"Propane, 2,2'-oxybis[2-chloro-",,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"Propane), 2,2'-oxybis(2-chloro-",,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"Propanenitrile,2,2,azobis-(2-methyl-",,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"Propanenitrile,2,2,azobis-(2-methyl)",,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Propanil,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Propanoic anhydride,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Propaquizafop,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Propazine,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Propetamphos,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Propionaldehyde,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Propionate,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Propionic acid,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Propionitrile,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Propoxur,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Propranolol,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Propylene,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Propylene oxide,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Propyzamide,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Protactinium-233,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Protactinium-234m,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Pseudomonas aeruginosa,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,p-Toluenesulphonyl Chloride,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Pulse Count,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Pulverised Fuel Ash,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Pump count value,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Pump Valve position On/Off,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Purged Water Volume,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Pyrene,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Pyrethrum,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Pyridine,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"Pyridine, 4-(5-(2-methoxyphenyl)-(1,3,4)oxadiazol",,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Pyriproxyfen,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Pyrocatechol,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Pyrrolidine,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Pyruvate,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Quantity Waste Incinerated,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Quartx,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Quinmerac,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Quinoxyfen,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Quintozene (PCNB),,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Radium-224,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Radium-226,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Radon,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Radon 222,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Radon-226,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Rapidly settleable solids,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,recovered fuel oil,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Redox Potential,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Refractory Ceramic Fibres and Special Purpose Fibres,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Relative Humidity,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Relative Pressure,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Residual Nitrogen,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Residual Organic Carbon,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Resmethrin,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Resorcinol,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Resorcinol diglycidyl ether,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Response Zone,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Retention Time,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Rhodium-106,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Rhodium (As Rh),,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Rhodium chloride trihydrate,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Rosin-Based Solder Flux Fume,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Rotenone,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Rouge,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Rubber Fume,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Rubber Process Dust,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Ruthenium-103,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Ruthenium 106,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Ruthenium-106,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Safrole,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Salinity,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Salmonella,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Samarium 153,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Sample Matrix,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Saturation Depth,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Saxitoxin,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"Sb, As, Pb, Cr, Co, Cu, Mn, Ni and V and their compounds (total)",,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Scandium-46,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Secbumeton,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,sec-Butyl Acetate,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,sec-Butylamine,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Secondary Colour,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Selenium,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Selenium 75,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Selenium-75,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Selenium trioxide,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Settleable solids,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Short chain (C10-13) chlorinated paraffins (SCCPs),,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Short chain (C10-C13) chlorinated paraffins (SCCPs),,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Silane,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"Silanol, trimethyl",,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Silica as SiO2,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Silicon,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Silicon Carbide (Not Whiskers),,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Silicon (Organic Compounds of),,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Silicon tetrachloride,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Silver,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Silver-108,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Silver-110,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Silvexx,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Simazine,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Simetryn,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Site Weather Conditions,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,sludge incinerated (dry basis),,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,SO2,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Sodium,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Sodium 22,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"Sodium 2-(2,4-Dichlorophenoxy)ethyl sulphate",,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Sodium acetate,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Sodium aluminate,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Sodium arsenate heptahydrate,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Sodium azide,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Sodium cyanide,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Sodium formate,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Sodium hexafluorosilicate,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Sodium hydrogen sulphite,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Sodium hydroxide,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Sodium lauryl sulphate,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Sodium methylate,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"Sodium N,N-diethyldithiocarbamate",,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Sodium pentachlorophenol,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Sodium propionate,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Softwood Dust,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Soil Organic Matter,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"Solids, Ashed STL008",,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"Solids, dissolved total",,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Solvent Extractable Matter,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"Solvents aromatic, total",,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,SOX,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Specific conductivity,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Stack gas pressure,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Stack gas temperature,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Starch,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Stirofos,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Stone Content,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,strength,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Strontium,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Strontium 89,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Strontium 90,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Styrene,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Substances affecting the taste of the shellfish,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Substances Extractable with Chloroform,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"Substances Possessing Carcinogenic, Mutagenic or Teratogenic Properties in or via the Aquatic Environment",,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Subtilisins,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Sucrose,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Sulcofuron,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Sulfotep,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Sulphanilic acid,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Sulphate,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Sulphide,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Sulphite,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Sulphite-reducing Clostridia,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Sulphur,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Sulphur 35,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Sulphur chloride,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Sulphur dioxide,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Sulphur Hexafluoride,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Sulphur oxides (SO2 and SO3) as SO2,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,sulphuryl fluoride,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,supplementary fuel oil,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Surface-Active Substances Reacting with Methylene Blue (Lauryl Sulphate),,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Suspended Solids,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,SVOC,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Talc,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Tantalum,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Tantalum-182,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Taraxerone,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Tarry Residues and Floating Materials,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Tartaric Acid,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Taste,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,TATB,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,TCMTB,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Tebuconazole,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Technetium 99,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Technetium-99,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Technetium 99m,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Tecnazene,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Tedlar bag details,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Tellurium,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Telodrin,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Temperature,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Temperature air field,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Temperature operational,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Temperature water field,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Temperature water lab,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Terbufos,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Terbuthylazine,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Terbutryn,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Terphenyl-d14,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Terphenyls,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Terpineol,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Terpin hydrate,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,tert-Amyl methyl ether,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,tert-Butyl acetate,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,tert-Butylamine,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Tetra and trichloroethene,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Tetrabutyltin,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Tetracarbonylnickel (as Ni),,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Tetrachlorobiphenyl,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Tetrachloroethane,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"Tetrachloroethane (1,1,2,2-tetrachloroethane)",,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Tetrachloroethene,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Tetrachloromethane,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Tetrachloro-p-quinone,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Tetracosamethylcyclododecasiloxane SVOCSW,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Tetracosamethylcyclododecasiloxane (SVOCSW),,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Tetracosanal,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Tetracosane,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"Tetracosane, 11-decyl-",,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Tetradecane,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Tetradecanoic acid,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Tetradifon,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Tetraethyl lead,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Tetraethyl pyrophosphate,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Tetrahydrofuran,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"Tetrahydrofuran-2-one, 5-[1-hydroxyhexyl]-",,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Tetrahydrothiophene,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Tetrasodium pyrophosphate,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Tetratetracontane,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Thallium,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Thallium 201,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Thallium-208,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Thallium-234,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Thallium and its compounds expressed as thallium (Total Tl),,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Thiabendazole,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Thiocyanate,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Thionyl chloride,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Thiophene,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Thiram,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Thorium 230,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Thorium 232,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Thorium-234,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Tin,,
